Temperature,Humidity,Precipitation (%),UV Index,Pressure,hour_of_day,day_of_week,month,Condition,Target_Condition
6.71,59.48,78.36,1.0,974.08,14,3,10,Rainy,Rainy
6.75,80.9,55.71,0.0,988.87,6,0,11,Rainy,Rainy
20.44,85.83,37.56,1.85,1017.73,9,5,11,Cloudy,Cloudy
20.63,53.5,62.92,2.95,1002.71,15,2,10,Cloudy,Sunny
45.4,57.97,41.57,10.98,1028.13,13,5,6,Sunny,Sunny
16.41,68.77,72.94,0.0,976.9,1,4,4,Rainy,Cloudy
-1.5,60.24,93.69,0.52,982.14,18,2,1,Rainy,Rainy
37.99,85.48,51.55,2.07,1000.2,8,2,5,Cloudy,Cloudy
34.35,84.77,13.37,2.13,1004.65,12,1,8,Cloudy,Cloudy
31.85,68.55,13.51,2.68,1022.22,9,2,9,Cloudy,Cloudy
49.61,64.9,28.37,6.43,1003.55,12,6,6,Sunny,Cloudy
24.92,79.17,45.12,3.74,1004.52,11,5,9,Cloudy,Sunny
10.83,60.65,53.06,0.26,1004.75,19,1,9,Rainy,Rainy
27.75,49.37,37.37,0.67,1004.79,19,4,6,Cloudy,Cloudy
42.73,62.0,35.1,1.94,1024.33,7,1,4,Sunny,Cloudy
27.88,46.21,34.41,1.46,1023.46,7,5,12,Sunny,Cloudy
38.51,54.63,13.99,7.26,1001.3,17,1,8,Sunny,Cloudy
49.88,30.83,2.53,7.33,1003.72,12,0,7,Sunny,Cloudy
16.02,93.24,93.72,0.8,1012.36,18,4,7,Rainy,Rainy
17.21,70.45,85.41,0.68,985.04,13,2,8,Rainy,Rainy
16.56,81.63,10.15,0.62,1008.54,19,1,3,Cloudy,Cloudy
17.08,58.75,15.86,0.0,1003.69,21,0,9,Cloudy,Sunny
25.12,31.23,36.91,0.0,1025.24,3,6,12,Sunny,Sunny
45.88,39.16,29.61,1.52,1012.16,7,4,8,Sunny,Sunny
3.18,88.7,62.08,0.0,1002.34,23,1,1,Rainy,Rainy
34.03,75.1,24.72,2.93,1007.33,12,0,6,Cloudy,Cloudy
1.22,88.19,55.3,1.43,995.62,13,0,11,Rainy,Cloudy
11.65,60.16,32.36,0.0,1005.5,0,6,11,Cloudy,Cloudy
35.92,64.77,2.23,0.0,1016.36,22,3,4,Sunny,Sunny
30.64,46.36,34.75,1.76,1021.5,10,2,3,Cloudy,Rainy
21.31,60.08,71.64,0.0,1007.35,6,5,2,Cloudy,Cloudy
15.44,66.71,97.51,0.12,983.54,19,2,5,Rainy,Rainy
31.28,57.61,34.0,7.5,1021.36,13,5,11,Sunny,Sunny
37.56,34.76,37.0,0.0,1025.29,6,1,10,Sunny,Sunny
46.87,54.24,38.8,4.35,1019.17,8,0,4,Sunny,Sunny
31.36,30.71,17.1,0.0,1029.65,20,3,9,Sunny,Rainy
-1.59,62.7,62.89,0.0,1002.8,20,5,1,Rainy,Rainy
28.74,65.4,60.5,1.0,999.28,19,0,6,Cloudy,Cloudy
45.14,68.29,14.42,4.43,1012.24,9,5,7,Sunny,Cloudy
40.21,62.88,28.98,7.29,1026.38,12,6,8,Sunny,Sunny
17.31,51.48,52.98,2.01,1011.92,13,1,10,Cloudy,Cloudy
37.62,68.14,38.05,10.37,1016.34,13,3,3,Sunny,Sunny
50.0,34.98,26.98,9.34,1015.55,10,1,5,Sunny,Sunny
23.62,50.47,10.56,2.21,1004.05,15,3,10,Cloudy,Sunny
16.33,84.03,58.18,0.66,996.92,19,3,2,Cloudy,Cloudy
30.91,74.07,14.52,0.0,1006.7,6,3,9,Cloudy,Rainy
20.38,83.93,14.08,2.66,998.21,18,3,9,Cloudy,Cloudy
3.23,91.69,87.33,0.03,981.0,18,2,12,Rainy,Cloudy
25.02,59.53,27.12,4.55,1029.59,17,3,11,Sunny,Sunny
30.56,33.44,10.24,9.71,1008.44,12,3,1,Sunny,Rainy
33.63,87.93,71.18,6.13,1004.84,14,2,6,Cloudy,Cloudy
16.34,80.41,62.46,0.59,990.15,18,2,7,Rainy,Rainy
32.02,67.96,32.27,1.41,995.83,9,5,9,Cloudy,Cloudy
39.84,26.55,23.6,0.0,1005.57,20,0,5,Sunny,Cloudy
45.65,21.36,38.06,0.0,1006.48,4,4,8,Sunny,Sunny
26.9,48.97,11.55,4.14,1022.06,17,6,1,Sunny,Sunny
32.5,76.61,24.23,5.48,1020.36,14,3,5,Cloudy,Cloudy
29.23,57.26,59.14,3.18,999.37,15,1,5,Cloudy,Sunny
6.01,74.54,86.26,0.22,994.4,9,2,11,Rainy,Rainy
4.99,58.46,74.86,0.0,980.22,1,0,2,Rainy,Rainy
-0.2,63.12,65.67,0.0,975.23,23,0,12,Rainy,Sunny
8.96,78.43,68.76,0.8,987.39,9,4,2,Rainy,Rainy
16.65,76.72,29.76,0.61,983.84,8,4,9,Rainy,Rainy
15.37,59.96,78.38,0.0,995.0,6,0,3,Rainy,Cloudy
39.53,18.75,34.5,6.28,1019.46,15,3,7,Sunny,Sunny
43.49,51.48,18.88,9.37,1023.01,15,1,7,Sunny,Sunny
25.82,18.46,20.67,0.0,1016.41,22,2,10,Sunny,Sunny
42.05,28.17,31.79,6.07,1002.38,9,1,3,Sunny,Cloudy
31.16,71.25,15.6,0.0,1018.17,23,3,5,Cloudy,Sunny
48.08,62.76,35.99,11.33,1005.17,12,0,7,Sunny,Sunny
3.63,71.49,33.58,0.0,1011.12,22,2,2,Rainy,Rainy
46.27,59.08,2.04,4.76,1019.88,17,4,6,Sunny,Sunny
36.53,34.07,30.36,4.7,1005.24,18,6,5,Sunny,Sunny
18.11,79.86,83.71,0.0,984.73,6,5,3,Rainy,Rainy
9.63,88.05,79.01,0.0,1007.17,6,5,11,Rainy,Sunny
44.48,57.07,63.11,3.24,1017.5,10,4,6,Cloudy,Cloudy
36.62,81.54,13.35,0.0,996.57,6,4,5,Cloudy,Sunny
8.75,51.41,33.53,5.55,1006.63,14,4,11,Cloudy,Cloudy
19.07,78.75,85.18,1.0,1001.31,15,4,4,Rainy,Cloudy
37.01,50.75,45.92,0.0,1006.83,2,5,6,Cloudy,Rainy
26.27,74.03,51.29,0.0,1000.69,6,1,2,Cloudy,Rainy
25.23,59.19,59.89,4.82,1014.49,13,3,3,Cloudy,Cloudy
36.98,45.33,38.91,8.37,1002.55,12,2,9,Sunny,Sunny
34.97,69.59,11.61,0.0,1004.73,6,2,1,Sunny,Sunny
24.08,44.82,45.75,2.61,1018.32,9,2,2,Cloudy,Cloudy
25.28,76.21,12.86,4.94,1019.9,10,1,10,Cloudy,Cloudy
34.66,74.69,23.68,0.0,1024.91,3,5,9,Sunny,Rainy
41.25,59.17,34.63,0.0,1021.38,1,3,8,Sunny,Sunny
39.11,58.64,45.35,1.38,999.72,7,1,6,Cloudy,Cloudy
40.13,51.2,25.3,6.74,1006.62,14,0,4,Sunny,Sunny
16.39,87.63,96.87,1.18,1008.62,14,4,4,Rainy,Rainy
46.6,52.53,30.46,0.0,1007.64,5,3,8,Sunny,Sunny
9.07,85.47,79.98,0.13,997.36,14,6,2,Rainy,Rainy
2.39,70.44,94.56,0.66,1005.0,18,0,10,Rainy,Rainy
9.82,95.78,60.85,1.49,989.68,14,1,10,Rainy,Rainy
15.07,91.14,57.72,0.02,983.32,16,5,8,Rainy,Rainy
31.16,40.45,4.28,5.02,1010.45,18,2,8,Sunny,Sunny
10.97,79.5,90.14,0.45,988.82,9,6,10,Rainy,Rainy
24.93,69.16,25.63,2.48,1015.45,19,0,1,Sunny,Rainy
33.65,79.86,17.86,1.35,1001.24,7,5,8,Cloudy,Cloudy
35.07,56.83,16.27,0.0,1005.53,2,1,6,Cloudy,Cloudy
13.09,73.07,59.81,0.0,998.2,20,4,3,Rainy,Sunny
35.56,18.79,37.72,10.91,1012.98,13,2,3,Sunny,Sunny
20.1,59.37,34.78,2.33,1003.42,17,6,3,Cloudy,Cloudy
49.06,53.62,29.05,6.62,1018.9,9,0,5,Sunny,Sunny
20.82,90.76,98.99,0.79,1002.05,17,1,5,Rainy,Rainy
29.65,54.06,18.98,4.74,1002.73,10,6,11,Sunny,Sunny
27.3,63.14,31.2,7.03,1014.81,14,2,1,Sunny,Sunny
35.97,38.22,2.54,7.46,1014.53,11,2,2,Sunny,Cloudy
35.25,62.09,36.59,8.91,1007.21,10,2,10,Sunny,Sunny
19.42,89.8,84.97,1.33,1012.03,15,1,7,Rainy,Rainy
16.97,85.06,52.5,0.0,1021.88,6,1,11,Cloudy,Cloudy
31.36,78.16,71.02,5.0,1015.93,14,0,5,Cloudy,Rainy
21.66,51.51,59.75,5.44,1020.53,13,1,11,Cloudy,Sunny
18.1,70.7,32.63,3.33,1001.1,9,5,11,Cloudy,Cloudy
36.23,53.3,39.23,3.43,1007.52,10,5,5,Cloudy,Cloudy
40.66,56.57,37.84,7.44,1023.47,17,1,6,Sunny,Sunny
3.91,70.72,90.47,1.17,986.11,11,4,12,Rainy,Rainy
39.26,75.76,49.69,2.86,1019.8,11,5,7,Cloudy,Cloudy
49.11,69.25,30.37,8.08,1001.84,13,4,5,Sunny,Sunny
8.34,67.42,51.24,0.58,991.48,8,2,1,Rainy,Rainy
9.75,74.06,34.12,0.0,1012.59,21,4,12,Cloudy,Rainy
16.72,82.7,36.74,1.01,1011.77,19,2,9,Cloudy,Rainy
34.27,37.07,13.63,3.54,1021.14,18,2,3,Sunny,Sunny
27.25,62.13,19.76,1.91,1009.56,19,3,10,Sunny,Rainy
34.68,24.49,28.26,2.59,1004.83,19,1,8,Sunny,Sunny
24.51,54.75,22.58,2.04,1019.99,19,0,10,Sunny,Rainy
9.31,83.24,95.03,0.7,995.91,17,0,9,Rainy,Rainy
1.62,92.41,35.28,0.32,978.6,18,4,10,Rainy,Rainy
24.91,50.72,35.85,1.39,1012.55,19,4,11,Sunny,Sunny
37.56,43.82,25.44,4.86,1025.01,8,4,12,Sunny,Sunny
29.45,72.02,39.71,2.83,1006.93,10,5,10,Cloudy,Sunny
24.66,71.25,42.15,0.0,994.07,6,3,5,Rainy,Rainy
16.43,78.24,14.39,1.76,1013.76,18,4,11,Cloudy,Cloudy
45.23,56.55,21.39,8.42,1025.03,10,4,8,Sunny,Sunny
29.42,32.9,36.47,0.0,1001.86,6,3,11,Sunny,Sunny
27.23,73.51,17.15,0.0,1010.6,20,2,11,Sunny,Sunny
13.82,86.19,32.35,0.1,994.25,19,5,6,Rainy,Sunny
16.33,63.67,30.69,1.88,1014.75,11,2,11,Cloudy,Sunny
4.98,69.88,66.62,0.0,1012.89,4,2,12,Rainy,Rainy
24.31,97.26,41.23,1.28,1009.41,10,6,7,Rainy,Sunny
50.0,56.69,9.74,10.78,1004.14,11,5,6,Sunny,Cloudy
26.13,85.11,48.63,0.17,983.04,8,0,6,Rainy,Sunny
25.17,65.33,49.78,2.85,1015.0,17,6,8,Cloudy,Cloudy
22.72,66.15,47.2,0.0,1002.58,4,3,9,Cloudy,Cloudy
37.68,57.06,5.64,2.29,1005.4,7,3,10,Sunny,Sunny
8.11,72.12,98.45,0.0,998.79,6,3,10,Rainy,Rainy
21.51,73.33,38.19,2.02,999.69,9,0,9,Cloudy,Cloudy
29.71,74.51,55.69,0.0,1016.56,20,4,5,Cloudy,Cloudy
23.84,48.35,13.47,3.85,1001.67,12,1,2,Cloudy,Cloudy
20.45,44.15,64.47,0.0,1014.76,2,6,2,Cloudy,Cloudy
16.3,85.67,28.78,2.63,1011.27,10,6,1,Cloudy,Cloudy
36.6,62.78,64.01,1.37,996.87,8,1,7,Cloudy,Cloudy
35.78,45.27,22.89,0.0,1025.43,3,1,10,Sunny,Sunny
44.29,41.01,25.55,0.0,1022.84,6,2,8,Sunny,Cloudy
30.61,22.49,39.59,0.0,1009.96,4,3,1,Sunny,Rainy
19.27,67.97,84.21,0.71,973.31,11,2,5,Rainy,Rainy
20.99,45.6,38.71,1.52,1019.83,9,4,11,Cloudy,Cloudy
31.63,41.18,32.89,4.81,1025.26,18,0,9,Sunny,Sunny
14.91,84.52,63.95,0.0,1002.41,6,0,9,Rainy,Sunny
32.79,66.48,39.53,1.68,1001.54,8,0,5,Cloudy,Cloudy
37.43,48.04,12.41,0.0,1014.68,6,6,2,Sunny,Rainy
33.82,21.21,18.17,3.63,1023.56,8,3,10,Sunny,Sunny
15.89,72.25,36.6,0.0,990.15,20,3,7,Rainy,Rainy
7.37,69.34,66.42,0.11,975.88,15,2,9,Rainy,Sunny
23.06,75.32,57.76,3.62,1007.11,10,1,1,Cloudy,Sunny
3.96,59.07,88.95,1.01,1011.26,13,2,1,Rainy,Cloudy
21.72,37.91,7.33,0.0,1002.97,21,4,11,Sunny,Sunny
4.85,78.68,80.82,0.34,1003.22,13,0,1,Rainy,Rainy
36.49,85.64,26.51,0.0,1005.82,6,0,8,Cloudy,Cloudy
14.19,55.09,40.47,0.0,997.46,21,0,10,Cloudy,Cloudy
40.9,70.69,27.79,3.94,1026.71,17,0,6,Sunny,Cloudy
8.39,92.61,54.37,0.0,989.65,5,2,12,Rainy,Rainy
27.03,96.9,46.92,0.01,998.33,7,3,7,Rainy,Cloudy
27.44,79.02,63.78,1.08,1006.41,18,3,5,Cloudy,Sunny
32.93,69.28,38.91,0.0,1002.86,6,2,7,Cloudy,Cloudy
25.75,61.12,28.06,2.95,1002.92,11,2,10,Cloudy,Cloudy
6.38,62.99,58.62,1.19,979.64,12,5,2,Rainy,Rainy
14.36,75.31,66.93,0.68,982.53,18,6,7,Rainy,Sunny
29.79,26.08,21.53,6.51,1010.87,13,5,11,Sunny,Sunny
25.46,69.63,38.99,10.74,1006.36,15,0,11,Sunny,Cloudy
7.35,62.05,38.09,0.0,997.95,23,4,2,Rainy,Cloudy
46.94,73.1,29.93,10.78,1013.15,12,6,6,Sunny,Rainy
11.72,85.79,93.85,0.49,1004.86,18,0,8,Rainy,Rainy
30.61,59.62,18.14,4.37,1010.73,12,5,9,Cloudy,Cloudy
26.76,69.48,32.11,5.84,1010.09,14,3,8,Cloudy,Cloudy
38.04,87.49,25.68,0.47,1005.73,7,1,7,Cloudy,Sunny
33.11,52.57,31.13,0.0,1004.79,6,4,2,Sunny,Cloudy
39.76,80.99,32.22,4.64,1000.84,12,3,6,Cloudy,Sunny
24.37,50.35,37.27,0.0,1019.15,4,4,10,Cloudy,Cloudy
2.48,89.5,50.78,0.11,1006.58,19,1,1,Rainy,Rainy
35.53,81.33,64.58,4.85,1012.58,14,2,7,Cloudy,Cloudy
30.13,57.69,55.18,1.88,1017.22,10,5,7,Cloudy,Cloudy
16.24,48.43,27.45,2.77,1013.93,11,1,12,Cloudy,Cloudy
18.93,59.14,77.4,0.0,975.02,3,2,8,Rainy,Sunny
41.19,36.76,3.98,9.15,1029.91,10,4,3,Sunny,Sunny
26.64,60.72,30.39,2.46,1009.2,19,1,2,Sunny,Sunny
24.19,51.55,20.81,4.87,996.73,12,6,2,Cloudy,Rainy
27.79,82.59,27.22,0.0,1022.39,6,1,3,Cloudy,Cloudy
47.04,68.35,39.71,11.53,1004.29,14,0,7,Sunny,Cloudy
20.54,58.52,15.52,5.32,1003.84,13,2,2,Cloudy,Rainy
18.63,46.45,15.05,1.58,1019.71,18,5,10,Cloudy,Cloudy
7.32,80.8,85.06,0.12,984.64,10,5,10,Rainy,Rainy
10.25,48.51,61.02,5.14,1020.58,15,6,1,Cloudy,Cloudy
17.72,76.23,26.67,0.0,1015.91,23,2,10,Cloudy,Cloudy
18.69,56.42,44.5,2.9,1021.89,16,6,3,Cloudy,Cloudy
25.48,89.42,36.67,0.92,975.86,10,4,6,Rainy,Sunny
10.21,66.76,48.97,0.89,992.23,16,2,3,Rainy,Rainy
42.83,58.62,38.29,9.92,1026.67,12,2,8,Sunny,Sunny
32.03,70.91,53.95,3.91,1006.66,15,4,5,Cloudy,Cloudy
27.01,58.28,37.51,0.0,1028.72,22,6,12,Sunny,Sunny
36.15,51.21,13.31,4.96,1018.71,17,5,9,Sunny,Rainy
25.95,73.51,78.95,0.42,988.5,11,4,8,Rainy,Rainy
28.76,49.9,5.65,6.15,1006.81,16,2,2,Sunny,Cloudy
16.93,95.76,30.19,0.24,991.8,14,0,7,Rainy,Rainy
34.31,45.62,38.91,10.23,1011.27,15,6,3,Sunny,Cloudy
21.73,59.62,71.97,2.06,1021.63,8,2,11,Cloudy,Cloudy
37.54,64.87,68.36,1.13,1005.49,7,1,7,Cloudy,Cloudy
26.72,75.99,85.32,0.76,1005.43,11,1,5,Rainy,Rainy
23.53,50.92,71.36,0.64,1020.57,19,4,5,Cloudy,Cloudy
25.07,67.06,17.46,7.9,1016.43,16,2,12,Sunny,Cloudy
26.77,83.47,34.64,0.0,1013.65,23,3,6,Cloudy,Sunny
8.16,76.53,47.84,0.39,986.08,8,5,11,Rainy,Sunny
19.22,84.22,42.86,1.91,1018.96,17,5,2,Cloudy,Sunny
8.62,71.01,32.2,1.88,993.19,12,6,10,Rainy,Rainy
10.98,59.91,81.4,1.57,1001.22,12,5,9,Rainy,Sunny
9.61,89.91,42.92,0.03,1009.68,18,0,9,Rainy,Sunny
48.97,57.35,16.88,5.34,1015.84,10,4,7,Sunny,Cloudy
22.92,81.98,44.78,1.86,1013.4,10,0,1,Cloudy,Cloudy
-0.48,73.86,65.84,0.0,994.75,20,2,12,Rainy,Rainy
50.0,31.68,34.95,6.32,1014.41,13,5,8,Sunny,Sunny
49.71,58.95,23.94,1.69,1014.62,7,0,6,Sunny,Cloudy
42.83,57.3,11.18,7.51,1001.6,11,1,8,Sunny,Sunny
5.44,85.66,84.32,1.26,1006.21,11,6,12,Rainy,Cloudy
21.64,80.76,22.76,2.15,1019.65,13,3,2,Cloudy,Cloudy
26.84,62.01,7.43,5.68,1008.36,16,3,12,Sunny,Sunny
9.6,70.88,91.68,0.3,1000.74,18,1,4,Rainy,Rainy
18.72,95.7,78.43,1.69,987.2,14,2,7,Rainy,Rainy
14.47,75.55,64.69,0.73,996.22,8,3,10,Rainy,Rainy
27.18,56.53,21.16,2.78,1009.4,17,6,7,Cloudy,Cloudy
34.49,59.8,10.62,4.44,1016.29,12,1,5,Cloudy,Cloudy
31.03,46.75,32.56,2.62,1022.73,19,6,7,Sunny,Sunny
11.44,85.66,88.36,1.63,980.48,11,2,11,Rainy,Sunny
1.45,98.32,36.68,0.21,1009.8,18,0,1,Rainy,Rainy
30.09,67.74,68.24,1.43,1005.55,7,0,7,Cloudy,Cloudy
35.43,67.81,31.47,0.0,1025.89,1,5,3,Sunny,Sunny
37.48,68.5,27.49,6.34,1028.73,11,5,9,Sunny,Rainy
11.54,68.16,75.27,1.31,991.4,11,5,10,Rainy,Rainy
24.16,49.36,14.27,3.77,1022.74,18,2,11,Sunny,Rainy
22.77,63.35,20.13,4.53,1016.55,17,6,12,Sunny,Sunny
46.1,20.68,11.79,0.0,1011.67,2,0,5,Sunny,Cloudy
18.95,75.86,56.04,0.0,1000.48,3,5,10,Cloudy,Cloudy
30.49,71.66,34.74,4.73,996.34,16,3,5,Cloudy,Cloudy
9.49,87.98,15.77,0.89,1017.82,19,4,12,Cloudy,Rainy
17.76,72.42,24.42,4.03,1021.43,14,0,11,Cloudy,Sunny
12.64,94.21,92.74,0.25,1002.36,13,2,9,Rainy,Cloudy
9.52,72.3,78.55,0.19,1010.96,19,3,8,Rainy,Cloudy
25.09,46.41,22.13,7.15,1012.51,15,2,1,Sunny,Sunny
32.35,45.89,8.02,0.0,1001.45,5,1,1,Sunny,Sunny
36.76,45.2,18.16,8.21,1022.04,13,5,9,Sunny,Sunny
20.06,65.5,46.98,0.39,995.07,16,2,7,Rainy,Cloudy
4.13,95.21,46.84,0.42,999.06,19,4,3,Rainy,Rainy
48.84,45.94,35.36,0.0,1014.78,6,0,7,Sunny,Cloudy
10.15,77.79,57.72,1.89,998.45,17,6,12,Cloudy,Cloudy
2.25,94.22,42.17,0.83,986.54,15,1,10,Rainy,Sunny
26.72,63.56,53.43,3.98,1012.56,12,3,3,Cloudy,Cloudy
18.24,75.25,89.07,0.14,978.91,19,0,5,Rainy,Cloudy
37.33,21.47,5.58,0.0,1028.58,20,0,8,Sunny,Sunny
33.36,33.13,13.87,9.08,1016.91,15,1,2,Sunny,Sunny
39.98,57.54,23.38,0.0,1013.12,2,0,8,Sunny,Sunny
39.42,67.94,25.77,4.84,1013.97,16,1,7,Cloudy,Cloudy
18.82,58.45,99.72,0.02,988.6,19,3,7,Rainy,Rainy
10.22,80.45,53.43,1.48,1000.78,12,0,10,Rainy,Sunny
10.9,81.85,71.96,0.05,980.91,9,1,10,Rainy,Sunny
-0.28,89.75,90.18,0.18,982.88,18,4,1,Rainy,Rainy
5.34,93.73,66.6,0.65,986.47,16,1,10,Rainy,Rainy
40.57,56.43,13.31,2.14,997.21,8,2,6,Cloudy,Cloudy
24.54,22.89,22.99,10.51,1016.14,15,6,12,Sunny,Cloudy
32.74,78.19,48.83,2.98,1016.89,10,4,4,Cloudy,Cloudy
27.66,52.07,15.44,6.54,1021.45,16,5,10,Sunny,Rainy
47.57,70.2,32.3,8.59,1022.36,12,5,7,Sunny,Sunny
38.59,50.22,3.23,5.05,1004.08,17,1,4,Sunny,Rainy
43.4,48.01,10.51,0.0,1004.32,3,0,7,Sunny,Cloudy
27.95,79.66,18.21,1.66,1019.94,9,5,10,Cloudy,Sunny
47.84,30.1,3.13,7.06,1018.91,10,5,6,Sunny,Cloudy
25.85,37.81,1.83,1.47,1012.61,19,1,10,Sunny,Sunny
29.08,68.83,14.41,0.0,1006.55,6,4,2,Cloudy,Sunny
35.07,23.9,36.84,7.83,1011.78,13,6,3,Sunny,Sunny
25.99,64.59,32.21,0.76,1007.31,8,5,6,Rainy,Rainy
22.14,56.36,63.16,2.3,1005.16,11,0,12,Cloudy,Cloudy
17.94,92.78,99.76,1.54,1010.48,16,4,7,Rainy,Rainy
20.79,51.34,56.2,2.29,1013.89,18,6,9,Cloudy,Rainy
13.79,73.88,87.88,0.0,1004.67,0,6,4,Rainy,Rainy
-0.11,97.29,38.8,0.83,997.66,16,1,1,Rainy,Rainy
25.42,56.03,39.5,3.19,1004.96,12,5,1,Cloudy,Cloudy
31.63,68.19,27.25,0.0,1018.95,0,2,8,Cloudy,Cloudy
27.2,43.62,38.87,0.0,1002.19,23,0,1,Sunny,Cloudy
20.02,65.04,96.42,0.26,989.72,15,2,7,Rainy,Sunny
46.33,39.89,19.84,4.32,1007.13,8,1,5,Sunny,Cloudy
11.77,47.62,9.14,0.0,997.9,6,1,1,Cloudy,Cloudy
37.53,29.01,1.33,9.46,1025.72,11,0,9,Sunny,Sunny
28.5,71.87,33.79,4.99,1027.42,17,6,10,Sunny,Sunny
29.04,61.43,8.07,8.2,1010.14,13,1,12,Sunny,Sunny
8.37,68.49,56.22,1.05,1004.77,13,0,2,Rainy,Rainy
30.44,51.86,61.5,1.39,1021.82,7,1,2,Cloudy,Cloudy
14.69,67.41,63.89,0.27,986.47,8,5,3,Rainy,Rainy
20.02,82.03,37.44,0.27,1012.41,8,4,3,Rainy,Sunny
21.72,79.03,81.29,0.26,973.06,7,6,4,Rainy,Rainy
46.52,35.92,41.55,9.35,1006.66,14,0,5,Sunny,Cloudy
22.11,76.2,22.69,1.62,1017.44,10,6,1,Cloudy,Rainy
24.18,40.88,23.58,2.24,1019.47,19,3,11,Sunny,Cloudy
28.71,71.01,48.82,3.15,999.64,9,1,3,Cloudy,Cloudy
46.16,25.32,4.27,7.37,1028.03,11,6,7,Sunny,Sunny
31.57,72.99,27.71,6.86,1005.89,16,4,3,Sunny,Sunny
8.47,61.46,87.8,0.6,993.83,12,0,2,Rainy,Sunny
5.93,63.95,44.23,0.54,973.59,8,4,11,Rainy,Rainy
34.57,24.56,10.5,2.64,1024.68,8,6,2,Sunny,Sunny
45.42,44.87,2.87,4.33,1017.83,9,4,5,Sunny,Sunny
35.35,60.38,36.17,8.12,1001.84,10,5,2,Sunny,Sunny
43.62,45.32,30.61,0.0,1017.44,3,1,5,Sunny,Sunny
40.88,54.47,28.18,2.19,1012.24,7,5,3,Sunny,Sunny
23.5,68.1,72.96,0.18,991.7,11,6,5,Rainy,Rainy
35.06,59.28,52.6,1.01,1001.89,7,1,7,Cloudy,Cloudy
43.39,18.7,20.48,9.29,1015.63,10,3,8,Sunny,Sunny
40.61,70.88,11.06,0.0,1013.56,6,0,6,Cloudy,Cloudy
26.05,71.69,28.61,8.28,1019.72,15,3,11,Sunny,Rainy
25.09,91.62,88.62,0.0,991.57,6,4,6,Rainy,Rainy
24.3,85.48,39.55,0.0,1000.7,21,0,6,Cloudy,Sunny
33.23,37.29,19.11,7.0,1011.08,16,4,3,Sunny,Cloudy
25.94,66.3,4.92,7.07,1028.98,17,5,1,Sunny,Sunny
16.53,91.76,57.62,1.51,988.83,13,6,8,Rainy,Rainy
40.05,38.11,35.72,0.0,1021.58,0,0,7,Sunny,Sunny
28.1,53.02,38.41,0.0,1015.0,5,2,2,Cloudy,Sunny
13.98,59.43,91.0,0.87,1007.27,17,1,8,Rainy,Sunny
17.33,79.91,26.37,0.0,1011.88,23,0,3,Cloudy,Cloudy
28.42,31.01,15.17,7.84,1001.64,11,4,12,Sunny,Cloudy
24.57,44.95,63.07,2.45,997.23,18,5,9,Cloudy,Sunny
24.16,46.72,19.6,3.29,1024.06,18,0,11,Sunny,Cloudy
43.57,52.44,14.24,1.95,1009.65,7,4,9,Sunny,Sunny
18.8,62.68,75.47,0.0,994.18,2,2,7,Rainy,Rainy
39.15,70.72,55.16,0.0,1001.96,6,3,5,Cloudy,Cloudy
45.84,24.37,3.7,11.15,1009.04,13,0,6,Sunny,Sunny
26.86,42.45,5.13,6.69,1014.25,15,4,2,Sunny,Sunny
29.15,56.07,19.79,10.14,1001.05,14,2,12,Sunny,Sunny
21.16,84.93,45.53,0.28,997.14,14,2,6,Rainy,Cloudy
32.84,73.19,25.18,0.0,1022.53,3,2,5,Cloudy,Cloudy
22.57,45.58,14.01,7.43,1003.75,16,1,11,Sunny,Sunny
24.89,70.03,26.24,0.0,1009.8,2,0,9,Cloudy,Cloudy
15.7,66.81,70.49,0.69,1006.49,16,5,4,Rainy,Cloudy
4.26,73.39,96.96,0.99,997.52,15,5,1,Rainy,Rainy
39.75,82.96,23.13,2.24,1012.11,9,2,4,Cloudy,Cloudy
37.59,28.28,37.87,4.78,1005.9,9,3,9,Sunny,Rainy
43.81,44.07,22.72,3.57,997.85,11,4,5,Cloudy,Cloudy
31.27,63.14,58.94,3.33,1018.15,10,0,3,Cloudy,Cloudy
16.58,58.32,59.86,0.0,1005.24,21,2,11,Cloudy,Sunny
30.33,21.72,24.57,10.05,1009.08,13,6,10,Sunny,Sunny
20.65,88.84,49.59,0.11,989.9,11,0,4,Rainy,Sunny
17.51,58.25,54.61,0.77,976.52,16,5,6,Rainy,Rainy
19.41,57.2,63.09,4.5,1021.43,11,6,12,Cloudy,Sunny
24.16,75.53,56.43,0.0,998.87,2,6,9,Cloudy,Cloudy
24.85,68.3,57.33,0.31,988.32,7,5,7,Rainy,Rainy
24.49,53.23,38.95,3.99,1011.5,16,0,7,Cloudy,Sunny
7.6,94.96,79.26,0.41,988.14,14,3,10,Rainy,Cloudy
19.56,62.07,14.08,2.02,1021.76,10,5,12,Cloudy,Cloudy
33.73,48.33,14.96,0.0,1004.6,2,5,9,Sunny,Sunny
38.22,29.1,27.58,7.99,1002.82,12,2,2,Sunny,Rainy
24.95,79.93,56.24,3.97,999.05,10,3,10,Cloudy,Rainy
31.24,72.23,22.3,0.91,1018.02,19,3,5,Cloudy,Cloudy
13.32,59.74,56.92,0.1,998.92,16,4,4,Rainy,Sunny
33.11,50.95,27.3,1.45,1015.98,19,6,9,Sunny,Sunny
47.3,39.77,23.54,6.51,1025.73,11,1,6,Sunny,Sunny
11.9,91.82,76.01,0.0,1000.87,4,4,3,Rainy,Cloudy
